Language,Error Type,Message,File Path,Code
c,runtime_error,"=================================================================
==23==ERROR: AddressSanitizer: stack-buffer-overflow on address 0x7ffd50bda0ba at pc 0x7f53814ba04f bp 0x7ffd50bd9f10 sp 0x7ffd50bd96a0
WRITE of size 11 at 0x7ffd50bda0ba thread T0
    #0 0x7f53814ba04e in __interceptor_vsprintf ../../../../src/libsanitizer/sanitizer_common/sanitizer_common_interceptors.inc:1687
    #1 0x7f53814ba386 in __interceptor___sprintf_chk ../../../../src/libsanitizer/sanitizer_common/sanitizer_common_interceptors.inc:1735
    #4 0x7f5380b3fd8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #5 0x7f5380b3fe3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
Address 0x7ffd50bda0ba is located in stack of thread T0 at offset 138 in frame
  This frame has 2 object(s):
    [48, 88) 'digit_count' (line 14)
    [128, 138) 'concatenated' (line 9) <== Memory access at offset 138 overflows this variable
HINT: this may be a false positive if your program uses some custom stack unwind mechanism, swapcontext or vfork
      (longjmp and C++ exceptions *are* supported)
SUMMARY: AddressSanitizer: stack-buffer-overflow ../../../../src/libsanitizer/sanitizer_common/sanitizer_common_interceptors.inc:1687 in __interceptor_vsprintf
Shadow bytes around the buggy address:
  0x10002a1733c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x10002a1733d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x10002a1733e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x10002a1733f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x10002a173400: 00 00 00 00 00 00 f1 f1 f1 f1 f1 f1 00 00 00 00
=>0x10002a173410: 00 f2 f2 f2 f2 f2 00[02]f3 f3 00 00 00 00 00 00
  0x10002a173420: 00 00 00 00 00 00 00 00 00 00 f1 f1 f1 f1 00 f2
  0x10002a173430: f2 f2 00 f2 f2 f2 04 f3 f3 f3 00 00 00 00 00 00
  0x10002a173440: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x10002a173450: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x10002a173460: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
Shadow byte legend (one shadow byte represents 8 application bytes):
  Addressable:           00
  Partially addressable: 01 02 03 04 05 06 07 
  Heap left redzone:       fa
  Freed heap region:       fd
  Stack left redzone:      f1
  Stack mid redzone:       f2
  Stack right redzone:     f3
  Stack after return:      f5
  Stack use after scope:   f8
  Global redzone:          f9
  Global init order:       f6
  Poisoned by user:        f7
  Container overflow:      fc
  Array cookie:            ac
  Intra object redzone:    bb
  ASan internal:           fe
  Left alloca redzone:     ca
  Right alloca redzone:    cb
  Shadow gap:              cc
==23==ABORTING",../questions/Easy\check-if-the-number-is-fascinating\responses\C\response_c_0_failed.json,"#include <stdbool.h>
#include <string.h>
#include <stdio.h>

bool isFascinating(int n) {
    char concatenated[10];
    sprintf(concatenated, ""%d%d%d"", n, 2 * n, 3 * n);

    if (strlen(concatenated) != 9) return false;

    int digit_count[10] = {0};
    for (int i = 0; i < 9; i++) {
        if (concatenated[i] == '0') return false;
        int digit = concatenated[i] - '0';
        digit_count[digit]++;
        if (digit_count[digit] > 1) return false;
    }

    return true;
}"
c,runtime_error,Line 7: Char 22: runtime error: left shift of 1 by 31 places cannot be represented in type 'int' [solution.c],../questions/Easy\find-the-k-or-of-an-array\responses\C\response_c_0_failed.json,"int findKOr(int* nums, int numsSize, int k) {
    int result = 0;

    // Iterate over each bit position
    for (int bit = 0; bit < 32; ++bit) {
        int count = 0;
        int mask = 1 << bit;

        // Count how many numbers have this bit set
        for (int i = 0; i < numsSize; ++i) {
            if ((nums[i] & mask) != 0) {
                ++count;
            }
        }

        // If count is at least k, set this bit in the result
        if (count >= k) {
            result |= mask;
        }
    }

    return result;
}"
c,runtime_error,Line 12: Char 30: runtime error: left shift of 1 by 31 places cannot be represented in type 'int' [solution.c],../questions/Hard\apply-operations-on-array-to-maximize-sum-of-squares\responses\C\response_c_2_failed.json,"#define MOD 1000000007

int maxSum(int* nums, int numsSize, int k) {
    long long max_value = 0;
    for (int i = 0; i < numsSize; ++i) {
        max_value = (max_value > nums[i]) ? max_value : nums[i];
    }

    int bits[32] = {0};
    for (int i = 0; i < numsSize; ++i) {
        for (int j = 0; j < 32; ++j) {
            if (nums[i] & (1 << j)) {
                bits[j]++;
            }
        }
    }

    long long result = 0;
    for (int i = 0; i < k; ++i) {
        long long num = 0;
        for (int j = 0; j < 32; ++j) {
            if (bits[j] > i) {
                num |= 1LL << j;
            }
        }
        result = (result + num * num) % MOD;
    }

    return (int)result;
}"
c,runtime_error,"=================================================================
==22==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x602000000017 at pc 0x55a714c1ab68 bp 0x7ffd39a62f20 sp 0x7ffd39a62f10
READ of size 1 at 0x602000000017 thread T0
    #2 0x7fe8308d6d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #3 0x7fe8308d6e3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
0x602000000017 is located 0 bytes to the right of 7-byte region [0x602000000010,0x602000000017)
allocated by thread T0 here:
    #0 0x7fe8312a6887 in __interceptor_malloc ../../../../src/libsanitizer/asan/asan_malloc_linux.cpp:145
    #3 0x7fe8308d6d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
Shadow bytes around the buggy address:
  0x0c047fff7fb0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fc0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fd0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fe0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7ff0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
=>0x0c047fff8000: fa fa[07]fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8010: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8020: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8030: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8040: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8050: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
Shadow byte legend (one shadow byte represents 8 application bytes):
  Addressable:           00
  Partially addressable: 01 02 03 04 05 06 07 
  Heap left redzone:       fa
  Freed heap region:       fd
  Stack left redzone:      f1
  Stack mid redzone:       f2
  Stack right redzone:     f3
  Stack after return:      f5
  Stack use after scope:   f8
  Global redzone:          f9
  Global init order:       f6
  Poisoned by user:        f7
  Container overflow:      fc
  Array cookie:            ac
  Intra object redzone:    bb
  ASan internal:           fe
  Left alloca redzone:     ca
  Right alloca redzone:    cb
  Shadow gap:              cc
==22==ABORTING",../questions/Hard\count-complete-substrings\responses\C\response_c_1_failed.json,"#include <string.h>
#include <stdlib.h>
#include <stdbool.h>
#include <limits.h>

int countCompleteSubstrings(char* word, int k) {
    int total = 0;
    for (char ch = 'a'; ch <= 'z'; ++ch) {
        int count[128] = {0}, distinct = 0;
        for (int i = 0, j = 0; word[i]; ++i) {
            if (++count[word[i]] == k) distinct += k;
            while (distinct > k * 3 || (word[i] > ch + 2 || word[i] < ch - 2)) {
                if (count[word[j]] == k) distinct -= k;
                --count[word[j++]];
            }
            if (distinct == k * 3) total += j + 1;
        }
    }
    return total;
}"
c,runtime_error,Line 13: Char 32: runtime error: signed integer overflow: 1010101010101010101 * 10 cannot be represented in type 'long long int' [solution.c],../questions/Hard\count-stepping-numbers-in-range\responses\C\response_c_0_failed.json,"#include <stdio.h>
#include <string.h>
#include <stdlib.h>

#define MOD 1000000007

void dfs(long long num, int prevDigit, long long low, long long high, int* count) {
    if (num >= low && num <= high) {
        (*count)++;
    }
    if (num > high) return;
    
    if (prevDigit > 0) dfs(num * 10 + prevDigit - 1, prevDigit - 1, low, high, count);
    if (prevDigit < 9) dfs(num * 10 + prevDigit + 1, prevDigit + 1, low, high, count);
}

int countSteppingNumbers(char * low, char * high) {
    long long lowNum = atoll(low);
    long long highNum = atoll(high);
    int count = 0;
    
    if (lowNum == 0) count++; // 0 is a stepping number but not part of dfs tree
    
    for (int digit = 1; digit <= 9; digit++) {
        dfs(digit, digit, lowNum, highNum, &count);
    }
    
    return count % MOD;
}"
c,runtime_error,"Line 24: Char 9: runtime error: null pointer passed as argument 1, which is declared to never be null [solution.c]",../questions/Hard\count-stepping-numbers-in-range\responses\C\response_c_1_failed.json,"#include <stdio.h>
#include <string.h>
#include <stdlib.h>

#define MOD 1000000007

long long toLongLong(const char *str) {
    long long result = 0;
    for (int i = 0; str[i] != '\0'; ++i) {
        result = result * 10 + (str[i] - '0');
        if (result > MOD) result %= MOD;
    }
    return result;
}

void dfs(int num, long long low, long long high, int* count) {
    if (num != 0) {
        long long current = toLongLong(num);
        if (current >= low && current <= high) {
            (*count)++;
            if (*count >= MOD) *count -= MOD;
        }
    }
    if (strlen(num) == 10) return; // Limit the length to avoid overflow and because high < 10^100

    if (num == 0) {
        for (int i = 1; i <= 9; ++i) {
            dfs(i, low, high, count);
        }
    } else {
        int lastDigit = num % 10;
        if (lastDigit > 0) dfs(num * 10 + lastDigit - 1, low, high, count);
        if (lastDigit < 9) dfs(num * 10 + lastDigit + 1, low, high, count);
    }
}

int countSteppingNumbers(char *low, char *high) {
    long long lowNum = atoll(low);
    long long highNum = atoll(high);
    int count = 0;
    
    dfs(0, lowNum, highNum, &count);
    
    return count;
}"
c,runtime_error,Line 12: Char 25: runtime error: signed integer overflow: 999999999999999999 * 10 cannot be represented in type 'long long int' [solution.c],../questions/Hard\count-stepping-numbers-in-range\responses\C\response_c_2_failed.json,"#include <stdio.h>
#include <string.h>
#include <stdlib.h>

#define MOD 1000000007

int count = 0;

long long stringToLongLong(char *s) {
    long long number = 0;
    for (int i = 0; s[i]; i++) {
        number = number * 10 + (s[i] - '0');
    }
    return number;
}

void dfs(long long n, long long low, long long high) {
    if (n >= low && n <= high) count = (count + 1) % MOD;
    if (n == 0 || n > high) return;
    
    int lastDigit = n % 10;
    long long next1 = n * 10 + lastDigit - 1;
    long long next2 = n * 10 + lastDigit + 1;
    
    if (lastDigit > 0) dfs(next1, low, high);
    if (lastDigit < 9) dfs(next2, low, high);
}

int countSteppingNumbers(char *low, char *high) {
    long long lowVal = stringToLongLong(low);
    long long highVal = stringToLongLong(high);
    count = 0;
    
    if (lowVal == 0) {
        count = 1; // 0 is a stepping number
        lowVal = 1; // Start from 1 to avoid infinite recursion
    }
    
    for (int i = 1; i <= 9; i++) {
        dfs(i, lowVal, highVal);
    }
    
    return count;
}"
c,runtime_error,"AddressSanitizer:DEADLYSIGNAL
=================================================================
==22==ERROR: AddressSanitizer: SEGV on unknown address 0x602df5f5f630 (pc 0x56379e576ddf bp 0x7ffeba7fb690 sp 0x7ffeba7fb630 T0)
==22==The signal is caused by a READ memory access.
    #2 0x7fce63b02d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #3 0x7fce63b02e3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
AddressSanitizer can not provide additional info.
==22==ABORTING",../questions/Hard\maximize-value-of-function-in-a-ball-passing-game\responses\C\response_c_1_failed.json,"#include <stdio.h>
#include <stdlib.h>

long long getMaxFunctionValue(int* receiver, int receiverSize, long long k) {
    long long* dp = (long long*)malloc(receiverSize * sizeof(long long));
    int* next = (int*)malloc(receiverSize * sizeof(int));
    int* visited = (int*)calloc(receiverSize, sizeof(int));
    long long max = 0;

    for (int i = 0; i < receiverSize; i++) {
        if (!visited[i]) {
            int current = i;
            long long cycleSum = 0;
            int cycleLength = 0;
            while (!visited[current]) {
                visited[current] = 1;
                current = receiver[current];
                cycleLength++;
                cycleSum += current;
            }

            // Now find cycle start
            current = i;
            int stepsToCycleStart = 0;
            while (next[current] == 0) {
                next[current] = receiver[current];
                dp[current] = receiver[current] + (stepsToCycleStart > 0 ? dp[receiver[current]] : 0);
                current = receiver[current];
                stepsToCycleStart++;
                if (stepsToCycleStart == cycleLength) {
                    // Once we hit the cycle length, start counting from 0 again to only count within the cycle
                    stepsToCycleStart = 0;
                }
            }

            // Calculate maximum value using the precomputed sums
            current = i;
            for (int j = 0; j < receiverSize && j < k; j++) {
                long long passesInCycle = (k - j + cycleLength - 1) / cycleLength;
                long long total = dp[current] + cycleSum * passesInCycle - current;
                if (total > max) max = total;
                current = next[current];
            }
        }
    }

    free(dp);
    free(next);
    free(visited);

    return max;
}"
c,runtime_error,"AddressSanitizer:DEADLYSIGNAL
=================================================================
==22==ERROR: AddressSanitizer: stack-overflow on address 0x7ffc204a6248 (pc 0x5654cdfeca1b bp 0x7ffc264042c0 sp 0x7ffc204a5250 T0)
    #2 0x7ff537900d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #3 0x7ff537900e3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
==22==ABORTING",../questions/Hard\maximum-strong-pair-xor-ii\responses\C\response_c_2_failed.json,"#include <stdio.h>

int maximumStrongPairXor(int* nums, int numsSize) {
    int max = 0;
    for (int i = 0; i < 31; i++) {
        int mask = (1 << (i + 1)) - 1;
        int count[1 << (i + 1)];
        for (int j = 0; j < (1 << (i + 1)); j++) count[j] = 0;
        for (int j = 0; j < numsSize; j++) {
            nums[j] &= mask;
            count[nums[j]]++;
        }
        int add = 0;
        for (int j = 0; j < numsSize; j++) {
            if (count[nums[j]] > (nums[j] == 0 ? 1 : 2)) {
                add = 1;
                break;
            }
        }
        max |= add << i;
    }
    return max;
}"
c,runtime_error,"=================================================================
==22==ERROR: AddressSanitizer: stack-buffer-underflow on address 0x7ffd45a7be1c at pc 0x56448363d767 bp 0x7ffd45a7bda0 sp 0x7ffd45a7bd90
READ of size 4 at 0x7ffd45a7be1c thread T0
    #2 0x7f09aac13d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #3 0x7f09aac13e3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
Address 0x7ffd45a7be1c is located in stack of thread T0 at offset 28 in frame
  This frame has 1 object(s):
    [32, 156) 'count' (line 6) <== Memory access at offset 28 underflows this variable
HINT: this may be a false positive if your program uses some custom stack unwind mechanism, swapcontext or vfork
      (longjmp and C++ exceptions *are* supported)
Shadow bytes around the buggy address:
  0x100028b47770: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x100028b47780: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x100028b47790: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x100028b477a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x100028b477b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
=>0x100028b477c0: f1 f1 f1[f1]00 00 00 00 00 00 00 00 00 00 00 00
  0x100028b477d0: 00 00 00 04 f3 f3 f3 f3 00 00 00 00 00 00 00 00
  0x100028b477e0: 00 00 00 00 00 00 00 00 00 00 f1 f1 f1 f1 f1 f1
  0x100028b477f0: 04 f2 00 f2 f2 f2 00 f2 f2 f2 04 f3 f3 f3 00 00
  0x100028b47800: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x100028b47810: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
Shadow byte legend (one shadow byte represents 8 application bytes):
  Addressable:           00
  Partially addressable: 01 02 03 04 05 06 07 
  Heap left redzone:       fa
  Freed heap region:       fd
  Stack left redzone:      f1
  Stack mid redzone:       f2
  Stack right redzone:     f3
  Stack after return:      f5
  Stack use after scope:   f8
  Global redzone:          f9
  Global init order:       f6
  Poisoned by user:        f7
  Container overflow:      fc
  Array cookie:            ac
  Intra object redzone:    bb
  ASan internal:           fe
  Left alloca redzone:     ca
  Right alloca redzone:    cb
  Shadow gap:              cc
==22==ABORTING",../questions/Hard\minimum-operations-to-form-subsequence-with-target-sum\responses\C\response_c_2_failed.json,"int minOperations(int* nums, int numsSize, int target) {
    long long sum = 0;
    int count[31] = {0};
    for (int i = 0; i < numsSize; ++i) {
        sum += nums[i];
        int bit = 0;
        while ((1 << bit) < nums[i]) ++bit;
        ++count[bit];
    }
    if (sum < target) return -1; // If total sum is less than target, impossible to achieve target

    int ops = 0;
    for (int bit = 30; bit >= 0; --bit) {
        long long bitValue = 1LL << bit;
        while (target >= bitValue && count[bit] > 0) {
            if (target & bitValue) { // If the current bit is set in target
                target -= bitValue; // Reduce target by the value of the current bit
            }
            --count[bit]; // Use one instance of the current power of 2
            count[bit - 1] += 2; // Split current power of 2 into two instances of the next lower power of 2
            if (bit > 0) ++ops; // Increment operations if bit > 0, as splitting 1 into 0.5 + 0.5 is not counted as an operation
        }
    }
    return target == 0 ? ops : -1; // Check if the target has been met
}"
c,runtime_error,Line 17: Char 44: runtime error: signed integer overflow: 9578 * 767292749 cannot be represented in type 'int' [solution.c],../questions/Medium\construct-product-matrix\responses\C\response_c_1_failed.json,"#include <stdlib.h>

int** constructProductMatrix(int** grid, int gridSize, int* gridColSize, int* returnSize, int** returnColumnSizes) {
    *returnSize = gridSize;
    *returnColumnSizes = (int*)malloc(sizeof(int) * gridSize);
    int **p = (int**)malloc(sizeof(int*) * gridSize);

    for (int i = 0; i < gridSize; ++i) {
        (*returnColumnSizes)[i] = gridColSize[i];
        p[i] = (int*)malloc(sizeof(int) * gridColSize[i]);
        for (int j = 0; j < gridColSize[i]; ++j) {
            p[i][j] = 1; // Initialize product matrix elements to 1
            // Compute the product of all elements except grid[i][j]
            for (int x = 0; x < gridSize; ++x) {
                for (int y = 0; y < gridColSize[x]; ++y) {
                    if (x != i || y != j) { // Exclude grid[i][j]
                        p[i][j] = (p[i][j] * grid[x][y]) % 12345;
                    }
                }
            }
        }
    }

    return p;
}"
c,runtime_error,"=================================================================
==22==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x60200000000f at pc 0x559873bf4711 bp 0x7ffe367220d0 sp 0x7ffe367220c0
READ of size 1 at 0x60200000000f thread T0
    #2 0x7fc470e3ed8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #3 0x7fc470e3ee3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
0x60200000000f is located 1 bytes to the left of 5-byte region [0x602000000010,0x602000000015)
allocated by thread T0 here:
    #0 0x7fc47180e887 in __interceptor_malloc ../../../../src/libsanitizer/asan/asan_malloc_linux.cpp:145
    #3 0x7fc470e3ed8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
Shadow bytes around the buggy address:
  0x0c047fff7fb0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fc0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fd0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fe0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7ff0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
=>0x0c047fff8000: fa[fa]05 fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8010: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8020: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8030: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8040: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8050: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
Shadow byte legend (one shadow byte represents 8 application bytes):
  Addressable:           00
  Partially addressable: 01 02 03 04 05 06 07 
  Heap left redzone:       fa
  Freed heap region:       fd
  Stack left redzone:      f1
  Stack mid redzone:       f2
  Stack right redzone:     f3
  Stack after return:      f5
  Stack use after scope:   f8
  Global redzone:          f9
  Global init order:       f6
  Poisoned by user:        f7
  Container overflow:      fc
  Array cookie:            ac
  Intra object redzone:    bb
  ASan internal:           fe
  Left alloca redzone:     ca
  Right alloca redzone:    cb
  Shadow gap:              cc
==22==ABORTING",../questions/Medium\find-longest-special-substring-that-occurs-thrice-ii\responses\C\response_c_1_failed.json,"int maximumLength(char* s) {
    int maxLen = -1;
    for (char ch = 'a'; ch <= 'z'; ++ch) {
        int count = 0;
        for (int i = 0; s[i]; ++i) {
            if (s[i] == ch) {
                ++count;
                if (count == 3) {
                    int len = 0;
                    while (s[i - len] == ch) ++len;
                    maxLen = maxLen > len ? maxLen : len;
                    break;
                }
            } else count = 0;
        }
    }
    return maxLen;
}"
c,runtime_error,Line 4: Char 13: runtime error: index 1000000000 out of bounds for type 'int [100001]' [solution.c],../questions/Medium\length-of-longest-subarray-with-at-most-k-frequency\responses\C\response_c_0_failed.json,"int maxSubarrayLength(int* nums, int numsSize, int k) {
    int freq[100001] = {0}, left = 0, right = 0, maxLength = 0;
    while (right < numsSize) {
        freq[nums[right]]++;
        while (freq[nums[right]] > k) {
            freq[nums[left]]--;
            left++;
        }
        maxLength = (right - left + 1 > maxLength) ? right - left + 1 : maxLength;
        right++;
    }
    return maxLength;
}"
c,runtime_error,"=================================================================
==22==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x602000000014 at pc 0x5562d98ae365 bp 0x7ffc274c6f40 sp 0x7ffc274c6f30
READ of size 1 at 0x602000000014 thread T0
    #2 0x7f059d042d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
    #3 0x7f059d042e3f in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x29e3f)
0x602000000014 is located 0 bytes to the right of 4-byte region [0x602000000010,0x602000000014)
allocated by thread T0 here:
    #0 0x7f059da12887 in __interceptor_malloc ../../../../src/libsanitizer/asan/asan_malloc_linux.cpp:145
    #3 0x7f059d042d8f  (/lib/x86_64-linux-gnu/libc.so.6+0x29d8f)
Shadow bytes around the buggy address:
  0x0c047fff7fb0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fc0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fd0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7fe0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
  0x0c047fff7ff0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
=>0x0c047fff8000: fa fa[04]fa fa fa 03 fa fa fa fa fa fa fa fa fa
  0x0c047fff8010: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8020: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8030: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8040: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
  0x0c047fff8050: fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa fa
Shadow byte legend (one shadow byte represents 8 application bytes):
  Addressable:           00
  Partially addressable: 01 02 03 04 05 06 07 
  Heap left redzone:       fa
  Freed heap region:       fd
  Stack left redzone:      f1
  Stack mid redzone:       f2
  Stack right redzone:     f3
  Stack after return:      f5
  Stack use after scope:   f8
  Global redzone:          f9
  Global init order:       f6
  Poisoned by user:        f7
  Container overflow:      fc
  Array cookie:            ac
  Intra object redzone:    bb
  ASan internal:           fe
  Left alloca redzone:     ca
  Right alloca redzone:    cb
  Shadow gap:              cc
==22==ABORTING",../questions/Medium\make-string-a-subsequence-using-cyclic-increments\responses\C\response_c_1_failed.json,"bool canMakeSubsequence(char * str1, char * str2) {
    int i = 0, j = 0;
    while (str1[i] != '\0' && str2[j] != '\0') {
        if (str1[i] == str2[j]) {
            j++;
        } else if ((str1[i] == 'z' && str2[j] == 'a') || (str1[i] + 1 == str2[j])) {
            j++;
            i++; // Skip the next character in str1 to simulate one operation per character
            while (str1[i] != '\0' && str2[j] != '\0' && str1[i] != str2[j]) i++;
        }
        i++;
    }
    return str2[j] == '\0';
}"
c,runtime_error,Line 8: Char 28: runtime error: shift exponent 64 is too large for 64-bit type 'long long int' [solution.c],../questions/Medium\maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k\responses\C\response_c_2_failed.json,"long long findMaximumNumber(long long k, int x) {
    long long left = 0, right = 2e18;
    while (left < right) {
        long long mid = (left + right + 1) / 2;
        long long sum = 0;
        for (long long i = 1; i <= 64; i++) {
            if ((i % x) == 0) {
                sum += mid >> i;
            }
        }
        if (sum <= k) left = mid;
        else right = mid - 1;
    }
    return left;
}"
c,runtime_error,Line 8: Char 21: runtime error: index 892172933 out of bounds for type 'int [1000001]' [solution.c],../questions/Medium\maximum-sum-of-almost-unique-subarray\responses\C\response_c_0_failed.json,"long long maxSum(int* nums, int numsSize, int m, int k){
    long long max_sum = 0;
    for (int i = 0; i <= numsSize - k; ++i) {
        int freq[1000001] = {0}; // Assuming nums[i] <= 10^9, but adjusting for practical memory limits
        int distinct = 0;
        long long current_sum = 0;
        for (int j = i; j < i + k; ++j) {
            if (freq[nums[j]] == 0) ++distinct;
            ++freq[nums[j]];
            current_sum += nums[j];
        }
        if (distinct >= m) max_sum = max_sum > current_sum ? max_sum : current_sum;
    }
    return max_sum;
}"
c,runtime_error,Line 5: Char 38: runtime error: signed integer overflow: 53449611838892 * 712958946092406 cannot be represented in type 'long long int' [solution.c],../questions/Medium\maximum-xor-product\responses\C\response_c_1_failed.json,"int maximumXorProduct(long long a, long long b, int n) {
    long long maxProduct = 0;
    const int MOD = 1000000007;
    for (long long x = 0; x < (1LL << n); ++x) {
        long long product = ((a ^ x) * (b ^ x)) % MOD;
        if (product > maxProduct) {
            maxProduct = product;
        }
    }
    return (int)maxProduct;
}"
c,runtime_error,Line 17: Char 19: runtime error: index 6 out of bounds for type 'int [*]' [solution.c],../questions/Medium\minimum-size-subarray-in-infinite-array\responses\C\response_c_2_failed.json,"int minSizeSubarray(int* nums, int numsSize, int target) {
    int totalSum = 0;
    for (int i = 0; i < numsSize; i++) {
        totalSum += nums[i];
    }
    if (totalSum == target) {
        return numsSize;
    }
    if (totalSum < target) {
        return -1;
    }

    int result = INT_MAX;
    int prefixSums[numsSize * 2];
    prefixSums[0] = 0;
    for (int i = 0; i < numsSize * 2; i++) {
        prefixSums[i + 1] = prefixSums[i] + nums[i % numsSize];
    }

    for (int i = 0; i < numsSize; i++) {
        int sum = 0;
        for (int j = i; j < i + numsSize; j++) {
            sum += nums[j % numsSize];
            if (sum >= target) {
                result = result < (j - i + 1) ? result : (j - i + 1);
                break;
            }
        }
    }

    return result == INT_MAX ? -1 : result;
}"
c,runtime_error,Line 10: Char 51: runtime error: signed integer overflow: -2000000000 - 2000000000 cannot be represented in type 'int' [solution.c],../questions/Medium\movement-of-robots\responses\C\response_c_2_failed.json,"int sumDistance(int* nums, int numsSize, char * s, int d){
    long long sum = 0;
    const int MOD = 1000000007;
    int* positions = (int*)malloc(numsSize * sizeof(int));
    for (int i = 0; i < numsSize; ++i) {
        positions[i] = nums[i] + (s[i] == 'L' ? -d : d);
    }
    for (int i = 0; i < numsSize; ++i) {
        for (int j = i + 1; j < numsSize; ++j) {
            long long distance = abs(positions[i] - positions[j]);
            sum = (sum + distance) % MOD;
        }
    }
    free(positions);
    return sum;
}"
